url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,ED,EG,G,D,C,O,P,EU
WmXZueF8feQ,"
          
          
          
          
            Fourgon attaqué : Qui est le fugitif Mohamed Amra, alias « la mouche » ?
          
        ",20 Minutes France,proposal,2024-05-15T18:50:13.372Z,,0,127,69,niH8ZOtGEy0&t=14s,0,0,0,0,0,1,0,0
MlgyXwbaiHY,"
          
          
          
          
            La France, un narco-État ? Béatrice Brugère, magistrate est linvitée des GG
          
        ",RMC,proposal,2024-05-15T18:50:13.405Z,,0,127,69,niH8ZOtGEy0&t=14s,0,0,0,0,0,0,1,0
EwNnuCL4s1Y,"
          
          
          
          
            Nouméa dans la spirale de la violence
          
        ",BFMTV,proposal,2024-05-15T18:50:13.735Z,,0,127,69,niH8ZOtGEy0&t=14s,0,0,0,0,0,1,0,0
BnjU3FGApIk,"
          
          
          
          
            Ni parloir, ni activités : les surveillants bloquent laccès à la prison de Villepinte
          
        ",Le Parisien,proposal,2024-05-15T18:50:13.743Z,,0,127,69,niH8ZOtGEy0&t=14s,0,0,0,0,0,1,0,0
sQKh_HnXkOE,"
          
          
          
          
            Attaque du fourgon pénitentiaire: la conférence de presse de la procureure de Paris
          
        ",BFMTV,proposal,2024-05-15T18:50:13.752Z,,0,127,69,niH8ZOtGEy0&t=14s,0,0,0,0,0,1,0,0
ttps://www.youtube.com/shorts/xNlXz3QPvoI,"
          
          
          
          
            Attaque d’un fourgon pénitentiaire dans l’Eure : au moins deux agents tués
          
        ",Le Monde,proposal,2024-05-15T18:50:13.758Z,,0,127,69,niH8ZOtGEy0&t=14s,0,0,0,0,0,1,0,0
MNn91raEYBI,"
          
          
          
          
            Attaque dun fourgon pénitentiaire : Elle illustre tous les maux qui touchent la délinquance
          
        ",Europe 1,proposal,2024-05-15T18:50:13.764Z,,0,127,69,niH8ZOtGEy0&t=14s,0,0,0,0,0,0,1,1
4sZqc4waf8M,"
          
          
          
          
            Lintégrale du Face-à-Face avec Éric Zemmour
          
        ",BFMTV,proposal,2024-05-15T18:50:13.770Z,,0,127,69,niH8ZOtGEy0&t=14s,1,0,0,0,0,0,1,0
n8H_erJDwCs,"
          
          
          
          
            Slovaquie : le Premier ministre entre la vie et la mort après avoir été blessé par balle
          
        ",Le Parisien,proposal,2024-05-15T18:50:13.775Z,,0,127,69,niH8ZOtGEy0&t=14s,0,0,0,0,0,1,0,0
OOl1-j4oCEI,"
          
          
          
          
            Attaque dun fourgon pénitentiaire : la traque continue après l’évasion sanglante de la Mouche
          
        ",Europe 1,proposal,2024-05-15T18:50:13.781Z,,0,127,69,niH8ZOtGEy0&t=14s,0,0,0,0,0,0,1,1
VJR_VHrRUrs,"
          
          
          
          
            Lopération prisons mortes sera maintenue, dit lintersyndicale pénitentiaire | AFP Extrait
          
        ",AFP,proposal,2024-05-15T18:50:13.787Z,,0,127,69,niH8ZOtGEy0&t=14s,1,0,0,0,0,0,1,0
onNddGgZts4,"
          
          
          
          
            Attaque du fourgon pénitentiaire à Incarville : Portrait de Mohamed Amra
          
        ",France 3 Normandie,proposal,2024-05-15T18:50:13.792Z,,0,127,69,niH8ZOtGEy0&t=14s,0,0,0,0,0,1,0,0
JsjzbxSskLw,Nouvelle-Calédonie : la révolte des indépendantistes | LEssentiel du Dessous des Cartes | ARTE,Le Dessous des Cartes - ARTE,homepage,2024-05-15T18:50:18.587Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
Eg5nlWkGh3k,Rappelle-toi Jeanne (Marche de Robert Bruce) - Les Padrés,Diocèse aux armées françaises,homepage,2024-05-15T18:50:18.634Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
s9u7w2ky-h8,[En direct] Parlement : L’affaire Kistnen au coeur de la PNQ,TéléPlus,homepage,2024-05-15T18:50:18.688Z,59.0,0,128,69,,0,0,0,0,0,0,1,0
qoPHt5Vaa4M,NATION BUILDER ԾՐԱԳՐԻ ԱՄՓՈՓՈՒՄԸ ԴԱՍԱՎԱՆԴԻՐ ՀԱՅԱՍՏԱՆԻ ՀԵՏ․ ՄԻ ԴՐԱՄԻ ՈՒԺԸ,ABnews,homepage,2024-05-15T18:50:18.736Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
i6ExdmW8aTE,« On est arrivé au point de bascule ! » Pierre-Yves ROUGEYRON et F PHILIPPOT,FLORIAN PHILIPPOT,homepage,2024-05-15T18:50:18.753Z,59.0,0,128,69,,1,0,0,0,0,0,1,0
6uv5RzB8BX8,L’ancien NAZI piégé par un journaliste en pleine interview (1972) - HDG #18,Mamytwink,homepage,2024-05-15T18:50:18.757Z,59.0,0,128,69,,0,0,0,0,0,0,1,0
e2iAAOMQCWQ,La majorité de la communauté internationale soutient lentrée de la Palestine à lONU,FRANCE 24,homepage,2024-05-15T18:50:18.761Z,59.0,0,128,69,,0,0,0,0,0,0,1,0
KjwG20bKey8,TOP 8 DES MEILLEURS CLASH DE JORDAN BARDELLA !,frenchmapper__,homepage,2024-05-15T18:50:18.765Z,59.0,0,128,69,,1,0,0,0,0,0,1,1
OJjaYnBb0Ik,"Mehdi, qui marchait de Paris jusquà Alger, est arrivé chez son grand-père !",Le Parisien,homepage,2024-05-15T18:50:18.771Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
YKTVOQVCEWI,Les réponses hallucinantes de Thierry Breton lors de son audition à lAssemblée !,Nicolas Dupont-Aignan,homepage,2024-05-15T18:50:18.776Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
EwNnuCL4s1Y,Nouméa dans la spirale de la violence,BFMTV,homepage,2024-05-15T18:50:18.782Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
0-0TGcwxWA8,Nouvelle-Calédonie : comment éviter la guerre civile ?,Public Sénat,homepage,2024-05-15T18:50:18.787Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
fCed4sJcgOs,"Etat durgence en Nouvelle-Calédonie, duel Trump/Biden… - Le 5/5 - C à Vous - 15/05/2024",C à vous,homepage,2024-05-15T18:50:18.792Z,59.0,0,128,69,,1,0,0,0,1,0,1,0
pRpZ35B4Jfw,"Emeutes en Nouvelle-Calédonie : Trois morts, lEtat durgence instauré",20 Minutes France,homepage,2024-05-15T18:50:18.801Z,59.0,0,128,69,,0,0,0,0,0,0,1,0
0RzE7RrMhXg,La Nouvelle Calédonie placée en état d’urgence sur décret présidentiel,Europe 1,homepage,2024-05-15T18:50:18.805Z,59.0,0,128,69,,0,0,0,0,0,0,1,1
IIv16UXlBjQ,Nouvelle-Calédonie : projet de loi constitutionnelle adopté - 14/05/2024,LCP - Assemblée nationale,homepage,2024-05-15T18:50:18.809Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
ya3OADmwo0o,Ces Néo-Calédoniens nous racontent leur quotidien bouleversé par les émeutes,LeHuffPost,homepage,2024-05-15T18:50:18.812Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
6X28pRrg6gg,"Eure, Nouvelle-Calédonie : Gérald Darmanin va craquer",RTL  ,homepage,2024-05-15T18:50:18.816Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
YwEXuiR64sQ,2023 Mercedes Maybach S680 - Big Luxury in Every Sense,MEDCARS,homepage,2024-05-15T18:50:18.820Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
TiiuovFHDl0,Lundi 13 Mai 2024 à Versailles 7ème édition du Sommet « Choose France » Interview : Bruno Le Maire,RADIO TONGOSSA,homepage,2024-05-15T18:50:18.824Z,59.0,0,128,69,,0,0,0,1,0,0,1,0
DNX3_kZF8Qg,CHAPELET 🙏 Lundi 13 Mai - Mystères Joyeux - FATIMA,NDML,homepage,2024-05-15T18:50:18.828Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
ZbZLitu27js,Autoroute : voie express de la délinquance,SPICA LIFE,homepage,2024-05-15T18:50:18.832Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
Mk0xSrji8gc,SPECTACULAR HEAVY STORM LANDINGS Winds up to 100km/h! Amsterdam Schiphol Airport,PilotSanderHD,homepage,2024-05-15T18:50:18.836Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
Z6lQfwuGIP4,"Rihanna, Avicii, Justin Bieber, Kygo, Selena Gomez, Alok, Bastille, David Guetta 🔥 Lively Summer Mix",Deep Sounds,homepage,2024-05-15T18:50:18.839Z,59.0,0,128,69,,0,0,0,0,0,1,0,0
BUYEx3_mngk,L’opération israélienne à Rafah provoque un coup de sang du chef de la diplomatie européenne,LeHuffPost,homepage,2024-05-15T18:50:18.843Z,59.0,0,128,69,,0,0,0,0,0,0,1,1
mL8O7yrv1jY,Fourgon attaqué : Interpol diffuse une notice rouge pour le fugitif - C à Vous - 15/05/2024,C à vous,regular,2024-05-15T18:50:29.729Z,,6000,129,70,,0,0,0,0,0,1,0,0
eiRDl7OkIp0,"
          
          
          
          
            Fourgon attaqué: lémotion et la colère
          
        ",BFMTV,proposal,2024-05-15T18:50:30.106Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,1,0,0
7Tczx9CTb3I,"
          
          
          
          
            Un homme tué par balle dans le 20ᵉ arrondissement de Paris : un cuisinier témoigne
          
        ",Le Nouvel Obs,proposal,2024-05-15T18:50:30.119Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,1,0,0
VJR_VHrRUrs,"
          
          
          
          
            Lopération prisons mortes sera maintenue, dit lintersyndicale pénitentiaire | AFP Extrait
          
        ",AFP,proposal,2024-05-15T18:50:30.126Z,,0,129,70,mL8O7yrv1jY&t=14s,1,0,0,0,0,0,1,0
OOl1-j4oCEI,"
          
          
          
          
            Attaque dun fourgon pénitentiaire : la traque continue après l’évasion sanglante de la Mouche
          
        ",Europe 1,proposal,2024-05-15T18:50:30.133Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,0,1,1
WmXZueF8feQ,"
          
          
          
          
            Fourgon attaqué : Qui est le fugitif Mohamed Amra, alias « la mouche » ?
          
        ",20 Minutes France,proposal,2024-05-15T18:50:30.140Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,1,0,0
LbWWDV-5ZFA,"
          
          
          
          
            « Jétais trop paniquée » : Anaïs a vécu l’évasion sanglante au péage d’Incarville
          
        ",Le Parisien,proposal,2024-05-15T18:50:30.148Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,1,0,0
zC6FtC_NL4o,"
          
          
          
          
            DIRECT - Rencontre Mélenchon, SONKO et le bureau politique de Pastef
          
        ",Senegal7,proposal,2024-05-15T18:50:30.154Z,,0,129,70,mL8O7yrv1jY&t=14s,0,1,0,0,0,0,1,0
-k6Hm0uOeM0,"
          
          
          
          
            Une faillite, un échec, Bruno Retailleau réagit au meurtre des agents pénitentiaires dans lEure
          
        ",Public Sénat,proposal,2024-05-15T18:50:30.160Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,1,0,0
niH8ZOtGEy0,"
          
          
          
          
            Mon fils a pris perpétuité: le témoignage du père dun agent tué lors de lattaque du fourgon
          
        ",BFMTV,proposal,2024-05-15T18:50:30.167Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,1,0,0
zEorok8np74,"
          
          
          
          
            Attaque dun fourgon pénitentiaire : comment sorganise la traque de Mohamed Amra et ses complices ?
          
        ",Europe 1,proposal,2024-05-15T18:50:30.173Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,0,1,1
Mf9vn3HSC5w,"
          
          
          
          
            Golshifteh Farahani, au nom de la liberté - C à Vous - 14/05/2024
          
        ",C à vous,proposal,2024-05-15T18:50:30.179Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,1,0,0
BnjU3FGApIk,"
          
          
          
          
            Ni parloir, ni activités : les surveillants bloquent laccès à la prison de Villepinte
          
        ",Le Parisien,proposal,2024-05-15T18:50:30.183Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,1,0,0
9ea2TLBCwEc,"
          
          
          
          
            Attaque mortelle d’un fourgon pénitentiaire : Cest sur nos lois quon a tiré, dénonce Attal
          
        ",Public Sénat,proposal,2024-05-15T18:50:30.188Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,1,0,1,0
DHP3HjYWBCs,"
          
          
          
          
            « Un crime ignoble », dénonce Dupond-Moretti après lattaque dun fourgon pénitentiaire
          
        ",Le Parisien,proposal,2024-05-15T18:50:30.193Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,1,0,1,0
3eZd1vdfX7k,"
          
          
          
          
            À Fleury-Mérogis, l’attaque d’Incarville n’étonne pas ces agents pénitentiaires
          
        ",LeHuffPost,proposal,2024-05-15T18:50:30.197Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,1,0,0
NqNsgO4_evc,"
          
          
          
          
            Attaque dun fourgon pénitentiaire : comment la traque de Mohamed Amra sorganise-t-elle ?
          
        ",Europe 1,proposal,2024-05-15T18:50:30.201Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,0,1,1
hvjWw9SwkVs,"
          
          
          
          
            Attaque du fourgon pénitentiaire : On est dans une société extrêmement violente
          
        ",Europe 1,proposal,2024-05-15T18:50:30.205Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,0,1,1
UgA1g3kM-LE,"
          
          
          
          
            Fourgon attaqué : « Nous les traquerons, nous les trouverons et ils paieront », promet Attal
          
        ",Le Parisien,proposal,2024-05-15T18:50:30.209Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,1,0,1,0
sW6H-r-0SAI,"
          
          
          
          
            Lutte contre le narcotrafic: les propositions chocs du Sénat
          
        ",Le Figaro Actualités,proposal,2024-05-15T18:50:30.214Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,1,0,0
Ob1woDdRsdI,"
          
          
          
          
            Attaque mortelle dun fourgon dans lEure : deux agents tués, un détenu en fuite
          
        ",franceinfo,proposal,2024-05-15T18:50:30.218Z,,0,129,70,mL8O7yrv1jY&t=14s,0,0,0,0,0,1,0,0
mVIIpXs9AAk,Florian Philippot secoue très fort BFM TV !,FLORIAN PHILIPPOT,homepage,2024-05-15T18:50:35.070Z,60.0,0,130,70,,1,0,0,0,0,0,1,0
e_YI7dFq7Kg,Intéressant : Pourquoi ne pas couvrir le Sahara avec des panneaux solaires ? - 28 minutes - ARTE,28 minutes - ARTE,homepage,2024-05-15T18:50:35.077Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
htl4CthLmZ8,La chaîne dinfos NC 1re viré de la manif,collectif outremers,homepage,2024-05-15T18:50:35.083Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
soNX6MqnINg,"Blocus du pétrole Nigérien : UPR, BR et RN soutiennent sans réserve, les Démocrates mitigés",ETELE BENIN,homepage,2024-05-15T18:50:35.089Z,60.0,0,130,70,,1,0,0,0,0,0,1,0
rNTpa3s-a3E,Guerre en Ukraine : Moscou poursuit son avancée dans la région ukrainienne de Kharkiv,FRANCE 24,homepage,2024-05-15T18:50:35.095Z,60.0,0,130,70,,0,0,0,0,0,0,1,0
Eg5nlWkGh3k,Rappelle-toi Jeanne (Marche de Robert Bruce) - Les Padrés,Diocèse aux armées françaises,homepage,2024-05-15T18:50:35.101Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
sWYziuLrYvM,Philippe Caverivière face à Jordan Bardella,RTL  ,homepage,2024-05-15T18:50:35.107Z,60.0,0,130,70,,1,0,0,0,0,0,1,1
mtvuYWQzcTQ,Blocages de prisons après lattaque dun fourgon | AFP,AFP,homepage,2024-05-15T18:50:35.113Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
kR0Iys6uLEo,Emmanuel Macron : le pire bilan de la Vème République !,Tocsin,homepage,2024-05-15T18:50:35.120Z,60.0,0,130,70,,0,0,0,0,1,0,1,0
EwNnuCL4s1Y,Nouméa dans la spirale de la violence,BFMTV,homepage,2024-05-15T18:50:35.126Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
0-0TGcwxWA8,Nouvelle-Calédonie : comment éviter la guerre civile ?,Public Sénat,homepage,2024-05-15T18:50:35.131Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
fCed4sJcgOs,"Etat durgence en Nouvelle-Calédonie, duel Trump/Biden… - Le 5/5 - C à Vous - 15/05/2024",C à vous,homepage,2024-05-15T18:50:35.136Z,60.0,0,130,70,,1,0,0,0,1,0,1,0
pRpZ35B4Jfw,"Emeutes en Nouvelle-Calédonie : Trois morts, lEtat durgence instauré",20 Minutes France,homepage,2024-05-15T18:50:35.142Z,60.0,0,130,70,,0,0,0,0,0,0,1,0
0RzE7RrMhXg,La Nouvelle Calédonie placée en état d’urgence sur décret présidentiel,Europe 1,homepage,2024-05-15T18:50:35.148Z,60.0,0,130,70,,0,0,0,0,0,0,1,1
IIv16UXlBjQ,Nouvelle-Calédonie : projet de loi constitutionnelle adopté - 14/05/2024,LCP - Assemblée nationale,homepage,2024-05-15T18:50:35.153Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
ya3OADmwo0o,Ces Néo-Calédoniens nous racontent leur quotidien bouleversé par les émeutes,LeHuffPost,homepage,2024-05-15T18:50:35.159Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
6X28pRrg6gg,"Eure, Nouvelle-Calédonie : Gérald Darmanin va craquer",RTL  ,homepage,2024-05-15T18:50:35.165Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
rwVQW1m_kA4,Liège : les supporters du Standard bloquent le match contre Westerlo - RTBF Info,RTBF Info,homepage,2024-05-15T18:50:35.169Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
cNUghR5Q8so,Phil Collins Best Songs ☕ Phil Collins Greatest Hits Full Album ☕The Best Soft Rock Of Phil Collins.,Soft Rock Legends,homepage,2024-05-15T18:50:35.174Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
pgjaGrwrZlk,Heidi ❀ Episode 13 ❀ Tonnerre printanier,Studio100 KIDS Français,homepage,2024-05-15T18:50:35.179Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
1itnJUqh3AI,INTERVISTA PAOLO COLANGELO - CONGRESSO NAZIONALE 2024,CONFARCA VIDEO,homepage,2024-05-15T18:50:35.183Z,60.0,0,130,70,,0,0,0,0,0,0,1,0
MyNoWkXCEA8,Les Inconnus - Athlétisme,Les Inconnus,homepage,2024-05-15T18:50:35.188Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
xxMlxY--Cvs,"LEurope en mouvement | Europe, un continent bouleversé (3/6) | ARTE",ARTE,homepage,2024-05-15T18:50:35.194Z,60.0,0,130,70,,0,0,0,0,0,0,1,1
DRs9sZsbqk8,"Paris, France🇫🇷 - Paris Spring 2024 - 4K HDR Walking Tour  | Paris 4K | A Walk In Paris",A walk in Paris,homepage,2024-05-15T18:50:35.200Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
2grN2ehegSs,"Deep House Mix 2023 | Deep House, Vocal House, Nu Disco, Chillout Mix by Deep Memories #13",Deep Memories,homepage,2024-05-15T18:50:35.205Z,60.0,0,130,70,,0,0,0,0,0,1,0,0
eiRDl7OkIp0,Fourgon attaqué: lémotion et la colère,BFMTV,regular,2024-05-15T18:50:46.131Z,,6000,131,71,,0,0,0,0,0,1,0,0
niH8ZOtGEy0,"
          
          
          
          
            Mon fils a pris perpétuité: le témoignage du père dun agent tué lors de lattaque du fourgon
          
        ",BFMTV,proposal,2024-05-15T18:50:46.518Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,1,0,0
ttps://www.youtube.com/shorts/VncGKujhcwk,"
          
          
          
          
            Aux États-Unis, un enfant de 9 ans évite des balles dans son propre salon
          
        ",BFMTV,proposal,2024-05-15T18:50:46.559Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,0,1,0
VJR_VHrRUrs,"
          
          
          
          
            Lopération prisons mortes sera maintenue, dit lintersyndicale pénitentiaire | AFP Extrait
          
        ",AFP,proposal,2024-05-15T18:50:46.567Z,,0,131,71,eiRDl7OkIp0&t=40s,1,0,0,0,0,0,1,0
WTSsLL_DTbU,"
          
          
          
          
            Dieudonné - En Vérité - complet 1h22 - 2019
          
        ",PAPO GAMING,proposal,2024-05-15T18:50:46.600Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,1,0,0
EwNnuCL4s1Y,"
          
          
          
          
            Nouméa dans la spirale de la violence
          
        ",BFMTV,proposal,2024-05-15T18:50:46.607Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,1,0,0
WmXZueF8feQ,"
          
          
          
          
            Fourgon attaqué : Qui est le fugitif Mohamed Amra, alias « la mouche » ?
          
        ",20 Minutes France,proposal,2024-05-15T18:50:46.614Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,1,0,0
hvjWw9SwkVs,"
          
          
          
          
            Attaque du fourgon pénitentiaire : On est dans une société extrêmement violente
          
        ",Europe 1,proposal,2024-05-15T18:50:46.621Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,0,1,1
7Tczx9CTb3I,"
          
          
          
          
            Un homme tué par balle dans le 20ᵉ arrondissement de Paris : un cuisinier témoigne
          
        ",Le Nouvel Obs,proposal,2024-05-15T18:50:46.703Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,1,0,0
4sZqc4waf8M,"
          
          
          
          
            Lintégrale du Face-à-Face avec Éric Zemmour
          
        ",BFMTV,proposal,2024-05-15T18:50:46.816Z,,0,131,71,eiRDl7OkIp0&t=40s,1,0,0,0,0,0,1,0
OOl1-j4oCEI,"
          
          
          
          
            Attaque dun fourgon pénitentiaire : la traque continue après l’évasion sanglante de la Mouche
          
        ",Europe 1,proposal,2024-05-15T18:50:47.059Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,0,1,1
BnjU3FGApIk,"
          
          
          
          
            Ni parloir, ni activités : les surveillants bloquent laccès à la prison de Villepinte
          
        ",Le Parisien,proposal,2024-05-15T18:50:47.066Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,1,0,0
EDzVxTQ6LZ0,"
          
          
          
          
            Blocage de la maison darrêt de Pau
          
        ",France 3 Nouvelle-Aquitaine,proposal,2024-05-15T18:50:47.072Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,1,0,0
MlgyXwbaiHY,"
          
          
          
          
            La France, un narco-État ? Béatrice Brugère, magistrate est linvitée des GG
          
        ",RMC,proposal,2024-05-15T18:50:47.083Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,0,1,0
kQUmMVlCXI8,"
          
          
          
          
            Le Premier ministre slovaque blessé par balle
          
        ",LCI,proposal,2024-05-15T18:50:47.089Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,1,0,0
chipDzV-Y6I,"
          
          
          
          
            Convoi pénitentiaire, la sanglante attaque
          
        ",BFMTV,proposal,2024-05-15T18:50:47.096Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,1,0,0
3eZd1vdfX7k,"
          
          
          
          
            À Fleury-Mérogis, l’attaque d’Incarville n’étonne pas ces agents pénitentiaires
          
        ",LeHuffPost,proposal,2024-05-15T18:50:47.101Z,,0,131,71,eiRDl7OkIp0&t=40s,0,0,0,0,0,1,0,0
