url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,parti,Unnamed: 11,ED,EG,G,D,C,P,EU,O
pJJQm48sekg,"
          
          
          
          
            Les enfants de Samson #116 Isaac Repentance 200%
          
        ",SuperBrioche - Lets Play - VOD Twitch,proposal,2024-05-09T01:42:16.996Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,0,0,1
3NZHyDSBeVk,"
          
          
          
          
            Le Pire Stagiaire : le chauffeur poids lourd (version longue)
          
        ",Greg Guillotin,proposal,2024-05-09T01:42:17.001Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,0,0,1
QuqMbCCUclQ,"
          
          
          
          
            Final Fantasy X-2 HD Remaster - 1000 Words [1080p HD]
          
        ",Shirrako,proposal,2024-05-09T01:42:17.006Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,0,0,1
bX5J7PXMnsI,"
          
          
          
          
            Réouverture des cols : le travail titanesque des déneigeurs
          
        ",TF1 INFO,proposal,2024-05-09T01:42:17.012Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,0,0,1
JlOL1dUIr2M,"
          
          
          
          
            Le député Quentin Bataillon sur le plateau de TPMP | Émission complète du 2 avril | TPMP Replay
          
        ",TPMP XXL,proposal,2024-05-09T01:42:17.017Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,0,0,1
kTdzniaJ8do,"
          
          
          
          
            Objectif 112% sur HOLLOW KNIGHT - Partie 1
          
        ",SuperBrioche - Lets Play - VOD Twitch,proposal,2024-05-09T01:42:17.023Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,0,0,1
fcMMiuiKjmk,"
          
          
          
          
            Alban Ivanov - La Conseillère dOrientation
          
        ",Chat Malho,proposal,2024-05-09T01:42:17.029Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,0,0,1
2EBeCNkQXnA,"
          
          
          
          
            Paris élue deuxième ville la plus agréable dEurope, choquant ?
          
        ",TF1 INFO,proposal,2024-05-09T01:42:17.035Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,1,1,0
7QZiBIOH78c,"
          
          
          
          
            The Great Review, Le Boss du Storytelling Gaming - Zack en Roue Libre avec The Great Review (S06E29)
          
        ",ZACK,proposal,2024-05-09T01:42:17.039Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,0,0,1
w6qKeunD8kk,"
          
          
          
          
            Des femmes de GAUCHE montent au créneau : Michel Sardou décoré à nouveau ?
          
        ",Touche pas à mon poste !,proposal,2024-05-09T01:42:17.044Z,,0,84,60,8egxfxKqJCY,,,0,0,1,0,0,1,0,0
arhS_JfIDLg,"
          
          
          
          
            Arrivée de la flamme à Marseille: linterview de Tony Estanguet sur BFMTV
          
        ",BFMTV,proposal,2024-05-09T01:42:17.048Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,0,0,1
x1Vfq8QwA8w,"
          
          
          
          
            Masterclass dArtus dans Les Blagues de Tonton | VTEP | Saison 07
          
        ",Vendredi Tout Est Permis,proposal,2024-05-09T01:42:17.054Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,0,0,1
3GLXf5yEEzI,"
          
          
          
          
            Trafic danimaux sauvages : les zoos pris pour cibles
          
        ",TF1 INFO,proposal,2024-05-09T01:42:17.059Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,0,0,1
gXClbFyy73M,"
          
          
          
          
            4 CLONES de JEUX VIDÉO qui ne font AUCUN EFFORT 😴
          
        ",Iconoclaste,proposal,2024-05-09T01:42:17.064Z,,0,84,60,8egxfxKqJCY,,,0,0,0,0,0,0,0,1
QGJFRCtiIkU,The Worst Intern: The alarm installer (long version),Greg Guillotin,homepage,2024-05-09T01:42:23.942Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
lmHhUoTon-g,De retour sur mon jeu préféré 🤠 (Red Dead Redemption 2),SQUEEZIE GAMING,homepage,2024-05-09T01:42:23.999Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
3ctgjuh48yY,Révélation sur la fortune de Gilles Verdez | Émission complète du 4 mars | TPMP Replay,TPMP XXL,homepage,2024-05-09T01:42:24.032Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
MRlMKFGHKVI,"Européennes 2024 : Antonin Duarte, les entretiens dEuropaNova n°14 par Isabelle Négrier",EuropaNova,homepage,2024-05-09T01:42:24.038Z,25.0,0,85,60,,,,0,0,0,0,0,1,1,0
vT1X8CtBsmY,"Les intérêts français ne sont plus défendus au niveau européen, déplore Jordan Bardella",franceinfo,homepage,2024-05-09T01:42:24.044Z,25.0,0,85,60,,,,1,0,0,0,0,1,1,0
rsC_6A_tvZ8,Final Fantasy X-2 Lets Play - Episode 18 : Un nouveau né,SuperBrioche - Let's Play - VOD Twitch,homepage,2024-05-09T01:42:24.049Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
WvE7qJKYqKI,Pascal Mon Grand Frère 2 - Le Monde à LEnvers,Le Monde à L'Envers,homepage,2024-05-09T01:42:24.054Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
UIqGMYn8MR0,Suspension des allocations aux parents de délinquants : Cyril TACLE sévèrement Gilles,Touche pas à mon poste !,homepage,2024-05-09T01:42:24.058Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
bBjz9p4pHCw,💡 The Genius Boy Repaired And Restored The Entire Abandoned Rusty Daewoo Lanos Car in 55 Days,Restorations Tools,homepage,2024-05-09T01:42:24.062Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
S5P7oqGBtKg,"Titoff, Anne-Sophie Girard et Jarry dans une Maison Hantée | VTEP | Saison 06",Vendredi Tout Est Permis,homepage,2024-05-09T01:42:24.067Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
nxPpvbQqXuE,Quest devenu le tout premier Influvoleur ?,Simon Puech,homepage,2024-05-09T01:42:24.073Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
vUTOEA5FgXE,Jai pris en main les nouveaux iPad Pro OLED 2024 !,TheiCollection,homepage,2024-05-09T01:42:24.079Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
OO_29hTCBos,Résumé Lille - OL | Ligue 1 J32 | Olympique Lyonnais,Olympique Lyonnais,homepage,2024-05-09T01:42:24.084Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
cbyMe-0sSok,MAYADORABLE BALANCE SON FRIGO ! (je découvre des trucs.... Beanz ? Gravy ?) ft. @Mayadorable,Juju Fitcats,homepage,2024-05-09T01:42:24.091Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
u0YnbsyvGS0,Le Comte de Monte-Cristo - Bande-annonce Officielle 4K,Pathe,homepage,2024-05-09T01:42:24.097Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
S-XWLZxxBe8,PSG 0-1 Dortmund : Le débrief de lélimination du Paris Saint-Germain,L'ÉQUIPE,homepage,2024-05-09T01:42:24.102Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
X38FE67Po3E,Francis Cabrel - Les tutos guitare (Episode 2 : La cabane du pêcheur),Francis Cabrel,homepage,2024-05-09T01:42:24.108Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
pT0U-KRw5Jw,5 THÉORIES SUR BATMAN (#114),Didi,homepage,2024-05-09T01:42:24.113Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
-qjs54ZTRBQ,alyona alyona & Jerry Heil - Teresa & Maria (LIVE) | Ukraine 🇺🇦 | First Semi-Final | Eurovision 2024,Eurovision Song Contest,homepage,2024-05-09T01:42:24.117Z,25.0,0,85,60,,,,0,0,0,0,0,1,0,0
5mJWkH3YTpI,"QUESTION POUR UN JACKSON  (Ft Tonio,Lonni,Totoche,Evan et Shess)",Moby,homepage,2024-05-09T01:42:24.121Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
JgmnPZmOjPk,"Eva, Damso - Du feu",Eva,homepage,2024-05-09T01:42:24.128Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
n1oqWMGWcAA,"Dr. Laulau ft. Nikola : divorce, Carla Moreau, vie amoureuse, regrets, bookings, The Power",LaulauBabyShow,homepage,2024-05-09T01:42:24.133Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
CFFniXACoCY,Philippe Caverivière face à Raphaël Glucksmann,RTL,homepage,2024-05-09T01:42:24.137Z,25.0,0,85,60,,,,0,0,1,0,0,1,1,0
6_9uMfInpTg,ZEN au Zénith avec Squeezie - Saison 2,Zen Emission,homepage,2024-05-09T01:42:24.142Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
nbRDVZuIxnw,"Building a Warm and Cozy Winter Shelter, living in a forest house",ALEX The Hermit,homepage,2024-05-09T01:42:24.146Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
7EIBy78hMaY,Karate Kid Clip | Kung Fu Tournament | Full Scene | Jaden Smith | Jackie Chan,Movie Central,homepage,2024-05-09T01:42:24.150Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
ejjGvdNlV3w,Joueur du Grenier - TOMB RAIDER - A la poursuite du mystérieux Dollar vert,Joueur Du Grenier,homepage,2024-05-09T01:42:24.154Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
Vts5YRj7a_M,Emmanuel Macron et Marine Le Pen | Damien Gillard et Fabian Le Castel | Le Grand Cactus 121,Le Grand Cactus - RTBF,homepage,2024-05-09T01:42:24.158Z,25.0,0,85,60,,,,1,0,0,0,1,1,0,0
hyv3xZB7tEI,Lintégrale des Questions au Gouvernement | 07/05/2024,LCP - Assemblée nationale,homepage,2024-05-09T01:42:24.162Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
HYjQ9mewroY,CHESS - KEVIN TRAN,Kevin Tran 陈科伟,homepage,2024-05-09T01:42:24.169Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
LZYfzM7TurE,ON REJOUE À TOUS LES JEUX ASSASSINS CREED AVEC CYRILMP4 - gTV,gTV France,homepage,2024-05-09T01:42:24.173Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
IBA-nU2Whlw,Le Premier qui arrête de manger perd !,Benjamin Verrecchia,homepage,2024-05-09T01:42:24.178Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
mBmJz6ihzGo,The BEST Rubiks Cube Magic on Got Talent!,Magician's Got Talent,homepage,2024-05-09T01:42:24.182Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
dVHoG_pvMgM,La thérapie de conversion -  Les Duos Impossibles 9ème édition,Les Duos Impossibles de Jérémy Ferrari,homepage,2024-05-09T01:42:24.196Z,25.0,0,85,60,,,,0,0,0,0,0,0,0,1
b19HrCrcWos,Haaland for the Win! Clash of Clans x Erling Haaland,Clash of Clans,regular,2024-05-09T01:45:33.538Z,,180000,86,61,,,,0,0,0,0,0,0,0,1
9AvrA2CfTlw,"
          
          
          
          
            POTOSSSI X LEÃO BR COM IMAGENS
          
        ",JBGAMES,proposal,2024-05-09T01:45:34.645Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
pqDDEdMuPC0,"
          
          
          
          
            Clash Of Clans Movie -  Animation video |Funny|
          
        ",Kids Life,proposal,2024-05-09T01:45:34.714Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
C3fb5L0Bsro,"
          
          
          
          
            🏀 The PRODIGE that killed his sport.
          
        ",Contes de Foot,proposal,2024-05-09T01:45:34.722Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
hAxbNkJz-Vo,"
          
          
          
          
            La MESURE du RN sur les allocations familiales : Peut-on satisfaire tout le monde ?
          
        ",Touche pas à mon poste !,proposal,2024-05-09T01:45:34.728Z,,0,86,61,b19HrCrcWos,,,1,0,0,0,0,1,0,0
IH5SiS_BYGk,"
          
          
          
          
            Mon 2ème passage à nOubliez pas les Paroles - Anthony / Manon (19 Janvier 2023 NOPLP)
          
        ",Anthony Vache,proposal,2024-05-09T01:45:34.733Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,1,1,0
qJd0_J2Gayg,"
          
          
          
          
            Le retour de Lady Héléna et Pierre Cooper sur Shallow ! | Star Academy 2023
          
        ",Star Academy Officiel,proposal,2024-05-09T01:45:34.737Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
Wu6rWh63RLI,"
          
          
          
          
            The New Magic Season Update 😱🧙
          
        ",Orange Juice Gaming,proposal,2024-05-09T01:45:34.741Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
qvy1Z5RiZIg,"
          
          
          
          
            Ma famille dabord VF saison 2 épisode 19
          
        ",Barbe Rousse FR,proposal,2024-05-09T01:45:34.745Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
Vl1QApX8--E,"
          
          
          
          
            Grand jury - Européennes 2024 : le grand débat | Évènement - 05/05/2024
          
        ",LCP - Assemblée nationale,proposal,2024-05-09T01:45:34.753Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,1,1,0
C-EFq0IUVG8,"
          
          
          
          
            Romain Ntamack - From Zero to Hero
          
        ",Koudou Music,proposal,2024-05-09T01:45:34.758Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
690_p0LZVqg,"
          
          
          
          
            La liberté dexpulsion - Le Billet de Charline dans « Le grand dimanche soir »
          
        ",France Inter,proposal,2024-05-09T01:45:34.762Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
xBslaUhQe6Q,"
          
          
          
          
            Clash Of Clans Movie | Clash of clans official movie #clashofclans #coc #clashofclanshighlights
          
        ",Pixel Of Clans,proposal,2024-05-09T01:45:34.767Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
FJNP3j3qhoc,"
          
          
          
          
            Jean-Michel Maire dévoile quelles émissions de TF1 sont renouvelées !
          
        ",Touche pas à mon poste !,proposal,2024-05-09T01:45:34.773Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
Tf3q_YpLmjA,"
          
          
          
          
            Clash Royale(Secrets) : All 6 Champion Trailers !! It May look Crazy🤫🤫
          
        ",Gaming Time,proposal,2024-05-09T01:45:34.777Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
wh36v0hx7-E,"
          
          
          
          
            VLOG DE LENIE - EPISODE 2 : BACKSTAGES, TUTO MAKE UP, NIKOS QUI VLOG, JE FAIS PEUR A MON LIVREUR
          
        ",Lenie,proposal,2024-05-09T01:45:34.781Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
rihNRIjlsfI,"
          
          
          
          
            Ma famille dabord VF saison 4 épisode 12 Instinct animal
          
        ",Barbe Rousse FR,proposal,2024-05-09T01:45:34.786Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
Ul5vTBn9OJg,"
          
          
          
          
            Séquences hallucinantes du debat pour les européennes
          
        ",Civicio,proposal,2024-05-09T01:45:34.790Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,1,1,0
CYG0vGJCW3Q,"
          
          
          
          
            🇫🇷  Les Bleus de Deschamps : la transformation
          
        ",un MAX 2 FOOT,proposal,2024-05-09T01:45:34.794Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
p7G7Rndf6X0,"
          
          
          
          
            Tous les BRAWLERS sans leur MASQUES !
          
        ",Freezie,proposal,2024-05-09T01:45:34.798Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
UH6vREy55Eg,"
          
          
          
          
            Easy but OP Attack Strategy for EVERY Town Hall Level
          
        ",Jaso,proposal,2024-05-09T01:45:34.803Z,,0,86,61,b19HrCrcWos,,,0,0,0,0,0,0,0,1
CciDR6B0i3Q,Fraude fiscale : 140 000 piscines non-déclarées | Émission complète du 26 mars | TPMP Replay,TPMP XXL,homepage,2024-05-09T01:45:41.512Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
CsP36lUNPT0,Worst Trainee Ever : Mechanics,Greg Guillotin,homepage,2024-05-09T01:45:41.574Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
6ZRHIButP50,🇪🇺 EUROPÉENNES 2024 : Revivez le Grand Débat de FRANCE 24 et RFI,FRANCE 24,homepage,2024-05-09T01:45:41.607Z,26.0,0,87,61,,,,0,0,0,0,0,1,1,0
I1ujoZApvJI,Rima Hassan se ridiculise une fois de plus face a Duhamel sur BFMTV,Planet News,homepage,2024-05-09T01:45:41.612Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
_rZHTNts2bo,Nallez jamais dans son hôtel… 😨 (The Devil in Me - Lets Play #1),SQUEEZIE GAMING,homepage,2024-05-09T01:45:41.618Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
fI1j0PDTiSE,LHeure des Pros 2 Émission du 8/05/2024 - Pascal Praud,منوعات عائلة ريتاج,homepage,2024-05-09T01:45:41.624Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
bmQpOlYPXtU,Gilles Verdez présent à une soirée en boîte : Cet argent sera-t-il reversé à une œuvre ?,CYRIL HANOUNA,homepage,2024-05-09T01:45:41.629Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
RaD8C0zcXzA,Head massage sends me to another dimension 🚀👁️,Daily Max,homepage,2024-05-09T01:45:41.634Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
JgIiaSrkXdE,Une nuit suspendus à un fil,Pierre Croce,homepage,2024-05-09T01:45:41.639Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
KwtJagEa1So,Gdzie Juliusz Machulski kręcił Kingsajz?,podróże 24 klatki na sekundę,homepage,2024-05-09T01:45:41.643Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
Qudd7P0GqJg,"Yoann Gillet : Le 9 juin, par leur vote, les peuples ont le pouvoir de reprendre leur destin en main",Yoann Gillet,homepage,2024-05-09T01:45:41.648Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
nxPpvbQqXuE,Quest devenu le tout premier Influvoleur ?,Simon Puech,homepage,2024-05-09T01:45:41.653Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
vUTOEA5FgXE,Jai pris en main les nouveaux iPad Pro OLED 2024 !,TheiCollection,homepage,2024-05-09T01:45:41.658Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
OO_29hTCBos,Résumé Lille - OL | Ligue 1 J32 | Olympique Lyonnais,Olympique Lyonnais,homepage,2024-05-09T01:45:41.662Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
cbyMe-0sSok,MAYADORABLE BALANCE SON FRIGO ! (je découvre des trucs.... Beanz ? Gravy ?) ft. @Mayadorable,Juju Fitcats,homepage,2024-05-09T01:45:41.667Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
u0YnbsyvGS0,Le Comte de Monte-Cristo - Bande-annonce Officielle 4K,Pathe,homepage,2024-05-09T01:45:41.671Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
S-XWLZxxBe8,PSG 0-1 Dortmund : Le débrief de lélimination du Paris Saint-Germain,L'ÉQUIPE,homepage,2024-05-09T01:45:41.675Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
pT0U-KRw5Jw,5 THÉORIES SUR BATMAN (#114),Didi,homepage,2024-05-09T01:45:41.679Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
-qjs54ZTRBQ,alyona alyona & Jerry Heil - Teresa & Maria (LIVE) | Ukraine 🇺🇦 | First Semi-Final | Eurovision 2024,Eurovision Song Contest,homepage,2024-05-09T01:45:41.684Z,26.0,0,87,61,,,,0,0,0,0,0,1,0,0
5mJWkH3YTpI,"QUESTION POUR UN JACKSON  (Ft Tonio,Lonni,Totoche,Evan et Shess)",Moby,homepage,2024-05-09T01:45:41.691Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
JgmnPZmOjPk,"Eva, Damso - Du feu",Eva,homepage,2024-05-09T01:45:41.695Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
n1oqWMGWcAA,"Dr. Laulau ft. Nikola : divorce, Carla Moreau, vie amoureuse, regrets, bookings, The Power",LaulauBabyShow,homepage,2024-05-09T01:45:41.701Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
QbPtrnmGlZ8,Robin Trailer — Sway to My Beat | Honkai: Star Rail,Honkai: Star Rail,homepage,2024-05-09T01:45:41.706Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
yK6vmyQSCCk,Mr Bean Hotel | Mr Bean Full Episodes | Mr Bean Official,Classic Mr Bean,homepage,2024-05-09T01:45:41.711Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
DDWYR9Oi_wI,MESSI WON THE TROPHY IN THE BEST AND MOST DRAMATIC WORLD CUP FINAL OF ALL TIME,football review,homepage,2024-05-09T01:45:41.715Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
QUpZXHCkfJU,"THE (RE)DÉFOREST 2 - Episode 1 ft. Antoine Daniel, Alphacast & Mynthos ! (Best-of Twitch)",Best Of du Grenier,homepage,2024-05-09T01:45:41.720Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
1n5q1T4Um1o,Les 4/3 de Jean-Luc Lemoine : le changement de Maxime Guény,Touche pas à mon poste !,homepage,2024-05-09T01:45:41.724Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
L-zKuYPaCyI,FINAL FANTASY 7 REBIRTH fr - FILM JEU COMPLET,Game Movie Land,homepage,2024-05-09T01:45:41.729Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
47VoB6lu9KU,Les meilleurs sketchs de Jeff Panacloc au Marrakech du Rire,Marrakech du rire,homepage,2024-05-09T01:45:41.734Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
qnEj0QkAfnE,"Colombe, électrice du RN, poussée vers la sortie des Restaurants du Cœur : Jai honte de la France",Europe 1,homepage,2024-05-09T01:45:41.738Z,26.0,0,87,61,,,,1,0,0,0,0,1,1,0
SqA5hje1Gk4,Noooon pas mon Seamoth D: // Subnautica #6,BagheraJones Replay,homepage,2024-05-09T01:45:41.743Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
OdCvq3ViEsM,"Mathilde Panot/Marion Maréchal, le débat",BFMTV,homepage,2024-05-09T01:45:41.747Z,26.0,0,87,61,,,,1,1,0,0,0,1,0,0
bCdinp8q0eU,"JUSTIN BIEBER MOST SPECTACULAR AUDITIONS  | AMAZING | MEMORABLE | The Voice , Got Talent, X Factor",PST Music,homepage,2024-05-09T01:45:41.752Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
NoTqoyPHdpk,Gabriel Attal en débat face à Jordan Bardella  Emmanuel Macron y tient !,ACTUALITÉS ANIMAUX,homepage,2024-05-09T01:45:41.756Z,26.0,0,87,61,,,,1,0,0,0,1,1,1,0
2HxZmv9GHeU,CAMERA CAFE Bêtisier intégrale saison 2,Nico6984,homepage,2024-05-09T01:45:41.761Z,26.0,0,87,61,,,,0,0,0,0,0,0,0,1
9AvrA2CfTlw,POTOSSSI X LEÃO BR COM IMAGENS,JBGAMES,regular,2024-05-09T01:48:47.257Z,,180000,88,62,,,,0,0,0,0,0,0,0,1
oQNKzNdI2-Y,"
          
          
          
          
            COBRESAL X SAO PAULO AO VIVO COM IMAGENS
          
        ",slokYT,proposal,2024-05-09T01:49:17.434Z,,0,88,62,9AvrA2CfTlw,,,0,0,0,0,0,0,0,1
puPT83yaLkE,"
          
          
          
          
            POTOSSSI X LEÃO BR COM IMAGENS
          
        ",JBGAMES,proposal,2024-05-09T01:49:17.485Z,,0,88,62,9AvrA2CfTlw,,,0,0,0,0,0,0,0,1
ttps://www.youtube.com/shorts/ZsbxGL-kWzE,"
          
          
          
          
            Quand Emmanuel Macron gâte Xi Jinping !  #tf1 #news
          
        ",TF1 INFO,proposal,2024-05-09T01:49:17.500Z,,0,88,62,9AvrA2CfTlw,,,0,0,0,0,1,1,0,0
kPsfIR2Ya0U,"
          
          
          
          
            SACANI RESPONDE [EUROPA] - Ciência Sem Fim #246
          
        ",Ciência Sem Fim,proposal,2024-05-09T01:49:17.505Z,,0,88,62,9AvrA2CfTlw,,,0,0,0,0,0,0,0,1
Q0UetnW_Gro,"
          
          
          
          
            Cobresal x São Paulo - AO VIVO - 08/05/2024 - Libertadores
          
        ",Jovem Pan Esportes,proposal,2024-05-09T01:49:17.511Z,,0,88,62,9AvrA2CfTlw,,,0,0,0,0,0,0,0,1
uT3SBzmDxGk,"
          
          
          
          
            2CELLOS - Thunderstruck [OFFICIAL VIDEO]
          
        ",2CELLOS,proposal,2024-05-09T01:49:17.515Z,,0,88,62,9AvrA2CfTlw,,,0,0,0,0,0,0,0,1
_OsGeK6Xr18,"
          
          
          
          
            Articule à la chaîne 🤣 | VTEP | Saison 12
          
        ",Vendredi Tout Est Permis,proposal,2024-05-09T01:49:17.519Z,,0,88,62,9AvrA2CfTlw,,,0,0,0,0,0,0,0,1
4WQsDV6wbfc,"
          
          
          
          
            7 ans au pouvoir, les maux de Macron - Épisode 3: Les mots qui fâchent
          
        ",BFMTV,proposal,2024-05-09T01:49:17.524Z,,0,88,62,9AvrA2CfTlw,,,0,0,0,0,1,1,0,0
pyZBMnXbPsc,"
          
          
          
          
            Toutes les musiques de Hazbin Hotel (pilot et saison 1) [FRENCH VERSION]
          
        ",IronB,proposal,2024-05-09T01:49:17.530Z,,0,88,62,9AvrA2CfTlw,,,0,0,0,0,0,0,0,1
Wg4sCQxdYWs,"
          
          
          
          
            Fabrice Éboué a retourné l’épicerie du coin 😭 | FOOD CLUB
          
        ",Konbini,proposal,2024-05-09T01:49:17.534Z,,0,88,62,9AvrA2CfTlw,,,0,0,0,0,0,0,0,1
